start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
,,,,,,0,0,0,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,74832,1,-0.12368234,-0.425116777,1,0,0,cont_button,0,2,2,2,1,5,74832,,,,,,
,,,,,,,,,,,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,1,2,12,2,1,five.xlsx
,,,,,,0,0,0,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,93648,0,-0.096817255,-0.410640955,1,0,0,cont_button,0,0,0,0,1,6,934648,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,1796390,0,-0.023312092,-0.408587933,1,0,0,cont_button,0,1,1,1,1,6,179390,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,0,001,2022-04-14_10h28.29.661,Digit Span Task,2021.2.3,Linux x86_64,60.11783095,,,,,,,,,,,,,,,,,,,,,
